UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
Eko Firman,@EkoFirman20,2021-03-23T10:25:56.000Z,Bang Ferdinand Hutahaean nyalakan media RRI. Berita nya seru banget. Tema RUU CIPTA kerja . DPR RI sampai bingung . Mau ketok palu  takut pro-kontra,🤔 🔨,,,
e = 2.71828182845904,@SimplfiedBishop,2021-03-23T03:20:09.000Z,"Maaih ga ngerti kenapa nyimpen ruu cipta kerja. Dibaca aja engga, donlot juga engga. Ngapain coba",,2,,
andika fajar putra,@dikadikafaj,2021-03-20T02:54:04.000Z,RUU CIPTA KERJA tingkatkan produktivitas dan upah,,,2,
ALFA.,@wreckingnugget,2021-03-19T16:50:41.000Z,"Membalas 
@txtdrberseragam
 dan 
@ireallyl8uGua cuma mau ngucapin thanks ke tni yang jaga di harmoni waktu ruu cipta kerja,makasih udah bantuin gua yang sempoyongan gegara gas air mata.Gara gara bapa saya masih bisa lari dan ga ditembak pake peluru karet.Kali aja ada orangnya disini",,2,,52
𝙏𝙖𝙪𝙛𝙞𝙠 𝙃𝙚𝙧𝙢𝙖𝙬𝙖𝙣,@taufikherma,2021-03-19T12:20:58.000Z,"Membalas 
@corbuzierIngat yaa, ini adalah pertandingan persahabatan. Tetap fokus RUU Cipta Kerja.",,,,
berlianews,@berlianews,2021-03-19T12:16:30.000Z,"Membalas 
@geloracoKekerasan di Indonesia ketika 21,22 Mei 2019, kekerasan ketika RUU KPK, ketika RUU CIPTA KERJA apakah tidak ada",,,,1
KADRUNGood,@GoodKadrun,2021-03-18T20:39:11.000Z,RUU cipta kerja tingkatkan produktivitas dan upah pekerja Indonesia. #ciptakerja,,,,
fraksipkskotatangerang,@fraksipkskotang,2021-03-18T06:01:57.000Z,UU CIPTAKER mulai mengancam lingkungan. Limbah sawit dan limbah batu bara dicoret dari sampah B3. Itulah mengapa sejak awal PKS menolak RUU Omnibus Law Cipta Kerja.,,,,1
JPNN.com,@jpnncom,2021-03-17T12:55:02.000Z,"Undang-Undang Cipta Kerja memiliki cita-cita dan tujuan yang mulia, yakni penciptaan lapangan pekerjaan yang seluas-luasnya serta meningkatkan kualitas pelindungan bagi pekerja atau buruh. #RUUCiptaKerjaUU Cipta Kerja Bertujuan Menciptakan Lapangan Pekerjaan Seluas-luasnya
Undang-Undang Cipta Kerja memiliki cita-cita dan tujuan yang mulia, yakni penciptaan lapangan pekerjaan yang seluas-luasnya serta meningkatkan kualitas pel...
m.jpnn.com",,,2,1
anak kosan,@muhamadsuryaa,2021-03-17T12:01:57.000Z,"Efek2 RUU cipta kerja (omnibuslaw) sudah mulai nampak yaa bun, kalo bener jadi tidak ada kontrak PT dan akan jadi yayasan sampe koma hehe",,,,
Fraksi PKS DPR RI,@FPKSDPRRI,2021-03-17T03:39:44.000Z,"Limbah sawit dan Limbah Batu bara dicorer dari sampah B3

Itulah mengapa dari awal PKS Menolak RUU Omnibus Law Cipta Kerja.

UU CIPTAKER MULAI ANCAM LINGKUNGAN.

#fraksipksdprri 
#bersamamelayanirakyat 
#pksawasikabinet 
#pkspelayanrakyat",,3,82,157
𝙱𝚊𝚗𝚐 𝙰𝚕𝚒,@aliandottcom,2021-03-14T10:55:03.000Z,"Pertama-tama memang semua wacana, wacana pembubaran ormas, kemudian terjadi. Wacana RUU Cipta Kerja yg menjadi bagian dari Omnibus Law yg kini pun sudah disahkan. Wacana jabatan presiden 3 periode. Let's see how it goes ",😌,2,1,3
Partai Demokrat,@PDemokrat,2021-03-13T05:04:32.000Z,"Membalas 
@chenoa041708Setuju sama Mba Tivanie. Dan sudah banyak Partai Demokrat menyuarakan harapan dan keinginan publik. Ingat bagaimana Partai Demokrat walk out saat Sidang Paripurna penetapan Omnibus Law RUU Cipta Kerja? Itu salah satu bukti bahwa kami bersuara kencang menyangkut persoalan publik.",,,,1
Zhehalatu,@Zhehalatu1,2021-03-13T02:56:56.000Z,Kaum milenial dukung penuh pengesahan RUU Cipta Kerja! ,✊,,,1
Hkaisupy,@Hkaisupy1,2021-03-13T02:56:28.000Z,Kaum milenial dukung penuh pengesahan RUU Cipta Kerja! ,✊,,,1
TuhuleleFikri,@TuhuleleF,2021-03-13T02:55:57.000Z,Kaum milenial dukung penuh pengesahan RUU Cipta Kerja! ,✊,,,1
BanyTamher,@TamherBany,2021-03-13T02:55:27.000Z,Kaum milenial dukung penuh pengesahan RUU Cipta Kerja! ,✊,,,1
Ali Lussy,@ali_lussy,2021-03-13T02:54:55.000Z,Kaum milenial dukung penuh pengesahan RUU Cipta Kerja! ,✊,,,1
Hanifah Febriani,@hanifebria,2021-03-10T15:10:54.000Z,"Dulu waktu Diksi RUU Cipta Kerja 
@PUKAT_UGM
 ""Problem Legislasi dan Ancaman Korupsi Kebijakan"" sebenarnya sudah sedikit terbaca bahwa pendelegasian ke peraturan dibawah undang-undang itu cukup berbahaya.Kutip Tweet
Trend Asia
@TrendAsia_Org
 · 10 Mar
BREAKING NEWS!!

Presiden Jokowi menghapus Limbah Batubara dari kategori limbah berbahaya dan beracun (B3). 

#BahayaLimbahBatubara
Tampilkan utas ini",,1,,1
𝐫𝐚𝐧𝐲𝐚 || GA yt prem,@pparkbaekhyun,2021-03-10T07:01:24.000Z,asli ini lebih serem dri demo ruu cipta kerja dulu sembunyi2 kek apa aj,😭 😭 😭,1,,
Pejalan Sunyi dan Gelisah.,@tisna162,2021-03-09T23:02:52.000Z,Benarkah partai2 mperjuangkan kepentingan negara? Saya ragu  meeeka hanya memperjuanhkan kepentingan kelompok mèeka sendiri. RUU Pemilu dan UU Cipta Kerja salah satu bukti nyata.,,,,
,@fugazicorp,2021-03-09T06:07:58.000Z,"Walkout RUU Cipta Kerja kok dianggap membela rakyat  ?? Jangan membodohi rakyat dengan narasi heroism. Kita butuh penciptaan lapangan kerja, terutama untuk memanfaatkan bonus demographic, dan growth ekonomi nasional.Kutip Tweet
via jayabaya
@via_jayabaya1
 · 7 Mar
AHY membawa Partai Demokrat konsisten membela rakyat meskipun ada di posisi sebagai oposisi yang sulit dan sangat beresiko. Salah satunya saat Demokrat Walkout pada RUU Ciptaker dan memilih memihak pada rakyat. https://nasional.kompas.com/read/2020/10/05/17534521/fraksi-demokrat-walk-out-dari-rapat-paripurna-pengesahan-ruu-cipta-kerja…  #SelamatkanDemokrasi",🇫 🇺 🇬 🇦 🇿 🇮,,,
MNC NEWSROOM,@MNCNewsroom,2021-03-08T08:54:29.000Z,"Dalam aksinya mereka meminta pemerintah Akui kekerasan seksual sebagai pelanggaran HAM, Cabut UU Cipta kerja, segera ratifikasi konvensi ILO 190 beserta rekomensi 206, segera bahas dan sahkan RUU PKS dan RUU PPRT.

#hariperempuaninternasional #InternationalWomensDay #WomensDay",,,,2
ELSAM Indonesia,@elsamnews,2021-03-08T05:27:50.000Z,"Selamat Hari Perempuan Sedunia

 Sahkan RUU Penghapusan Kekerasan Seksual
 Sahkan RUU Perlindungan Pekerja Rumah Tangga
 Tolak RUU Ketahanan Keluarga
 Batalkan UU Cipta Kerja

#IWD2021 
#ChooseToChallenge 
#GerakPerempuan",‼ ‼,,8,9
Cak.,@pawletariat_,2021-03-08T05:15:04.000Z,"Rezim jokowi-ma'ruf membuktikan bahwasannya mereka adalah rezim anti pembebasan perempuan, anti rakyat & anti Demokrasi. Pengesahan omnibus law cipta kerja dan tidak disahkannya RUU pks semakin menguatkan bukti bahwasannya rezim hari ini pro pemodal & anti pembebasan perempuan.",,1,,
,@cakawala,2021-03-07T14:34:41.000Z,"Membalas 
@cakawala
 dan 
@subtanyarlYang dikaitin sama UU atau RUU, biasanya rame banget kan. Kayak RUU PKS, atau yang kemarin cipta kerja.",🖤,,,
Media Indonesia,@mediaindonesia,2021-03-07T10:37:03.000Z,"""Selama masa sidang III, kinerja wakil rakyat sangat buruk karena dari rencana membahas empat RUU, faktanya hanya dua yang selesai yaitu Cipta Kerja dan Bea Materi,"" ujar Formappi I Made Leo WFormappi: Kinerja DPR Buruk
""Selama masa sidang III, kinerja wakil rakyat sangat buruk karena dari rencana membahas empat RUU, faktanya hanya dua yang selesai yaitu Cipta Kerja dan Bea Materi,"" ujar Formappi I Made Leo W
mediaindonesia.com",,,1,2
rekhmankhl,@rekhmankhl,2021-03-07T09:28:15.000Z,"Anggota Fraksi Partai Demokrat, Marwan Cik Hasan, menyatakan pembahasan RUU Cipta Kerja terlalu tergesa-gesa. Padahal, pasal2  yang ada dlm RUU Cipta Kerja berdampak luas pada banyak aspek kehidupan masyarakat.
""Pembahasan substansi pasal per pasal kurang mendalam,"" kata Marwan.Kutip Tweet
Fitrihassan
@Fitrihassan3
 · 7 Mar
Melihat posisi Partai Demokrat saat ini sangat sulit menjaga konsistensi untuk berada di luar pemerintahan. Namun di bawah kepemimpinan AHY. Partai Demokrat konsisten, terlihat dari salah satu aksi Demokrat Walkout menolak RUU Ciptakr https://nasional.kompas.com/read/2020/10/05/17534521/fraksi-demokrat-walk-out-dari-rapat-paripurna-pengesahan-ruu-cipta-kerja… #SelamatkanDemokrasi",,,,
@kantahkabpati,@kantahkabpati,2021-03-06T22:45:52.000Z,"Halo #SobATRBPN, Kemudahan pengurusan lahan akan dibenahi melalui RUU Cipta Kerja, guna meningkatkan iklim investasi yang kemudian akan menciptakan lapangan kerja.
.
#UntukEkonomiIndonesia
#IndonesiaMaju
#RUUCiptaKerja",,,,
Ed Lucian,@WansCahMams,2021-03-06T11:19:48.000Z,"Membalas 
@WansCahMams
 dan 
@mohmahfudmdContoh RUU cipta kerja yg demo berhari hari? Apakah dikabulkan atau alergi ya?
Alesan kritiknya ga logis? Padahal kasus itu yg kritik pakar2 semua.",,,,1
Naik Motor Beat Warna Jingga,@muatanpositif,2021-03-06T03:39:42.000Z,"Membalas 
@folcosmos
 @269jt
 dan 
@araanandhitasahkan ruu cipta kerja",,,,
#DM#,@DahlanMahmud,2021-03-05T15:16:41.000Z,"Sahganda cs melakukan kejahatan penghasutan dan provokasi dgn ujaran kebencian kepada mahasiswa utk melakukan demo, menolak RUU Cipta kerja sehingga terjadi cheos antara mahasiswa dan aparat kepolisian, 2alat bukti sdh terpenuhi, tdk perlu disamakan dgn kasus lain, kita buktikan.Kutip Tweet
Yuda A B I
@askyuda
 · 3 Mar
Gak ngarti gue ngomong apaan si  twitter.com/DahlanMahmud/s…",😂 😂,,,
Kantahkabagam,@kantahkabagam,2021-03-05T12:41:51.000Z,"#Repost 
@kementerian
.atrbpn 

——
Halo #SobATRBPN, Kemudahan pengurusan lahan akan dibenahi melalui RUU Cipta Kerja, guna meningkatkan iklim investasi yang kemudian akan menciptakan lapangan kerja.
.
#UntukEkonomiIndonesia
#IndonesiaMaju
#RUUCiptaKerja",,,,
Ghorqod,@ghorqod,2021-03-05T06:29:42.000Z,"Pada jauh2 liat fakta demokrasi di Myanmar, sok"" pro demokrasi di negara orang.

gosah jauh2 deh, liat pas demo besar""an anak sekolah, Mhs, & Buruh demo RUU KPK & Cipta Kerja itu ada korban luka & MD.

Apa viral? gak cok! Trus abis didemo apa RUU nya dicabut? gak cok ttp jalan!",,,,
G l P A,@GIPAids,2021-03-05T02:05:06.000Z,"Menuju International Women’s Day

Pada seri diskusi ke-IV ini kita akan membahas persoalan “Ancaman UU Cipta Kerja dan RUU Ketahanan Keluarga Serta Urgensi Pengesahan RUU PKS”

Silahkan daftar di http://shorturl.at/acwA1

#internationalwomensday #iwd2021 #sahkanruupks",,,,
Nur HaziMah,@ZulkifleNur,2021-03-04T02:09:50.000Z,"Membalas 
@AgielRizkyStop provokasi ,  UU cipta kerja itu banyak sekali manfaatnya, ayo kita dukung RUU cipta kerja agar indonesia menjadi lebih baik lagi.",,1,,
#DemokrasiRakyat,@irh_iam,2021-03-04T02:06:19.000Z,"Demi implementasi RUU Cipta kerja, segalanya ditawarkan demi menarik investor yg mau berinvestasi",,,,
Isnur,@madisnur,2021-03-03T13:55:58.000Z,"Kemarin soal Miras, sekarang soal eksploitasi harta karun? 

Jangan kaget, kegilaan-kegilaan ini sudah kita ingatkan waktu RUU Omnibus Law Cipta Kerja 

Sesuai dg statusnya Kakek 
@syaltout
 kapan tau, Keserakahan dan Kapitalisme adalah Mbahnya Dosa.Kini Investor Asing Bisa Cari Harta Karun Bawah Laut di Indonesia
Pemerintah membuka investasi asing untuk mencari harta karun bawah laut atau benda berharga asal muatan kapal yang tenggelam.
money.kompas.com",,1,4,7
BangRijal,@BangRijal_D3,2021-03-03T04:50:52.000Z,"Membalas 
@elisa_jktbanyak yg nulis gitu mba, tapi belum ada yg bikin utas ttg apa iya begitu konsekuensi pembatasan lampiran itu. RUU cipta kerja kan dibuat utk mengundang investasi, masa Perpres dibuat utk lebih mengetatkan persyaratan :)",,1,,
QUTE GIRL,@s_febria,2021-03-03T02:55:08.000Z,Aku ada kenal org awalnya baik sih bhkan aku smpe di masukin sm dia di closefreind dan dia jg follow twitter ku!! TAPI perasaanku dia jd menjauh sm ku krna aku pernah apdate berdasarkan pendapatku di snapstory tntang demo RUU cipta kerja kmrin eh dia menjauh,,,,
Efek Rumah Makan,@SadmokoHP,2021-03-03T02:08:58.000Z,"Membalas 
@darkcruise
 @maDamewijayanti
  dan 2 lainnyaPerpresnya masih krn yg dicabut cuma salah satu lampirannya, yaitu lampiran ke 3 (yg spesifik soal miras), dari total sktar 60 halaman lampiran.. akar masalah sbnarnya di UU cipta kerja yg membuka peluang utk investasi miras. Skrg mst dorong RUU larangan minol agr sgera disahkan.",,,,1
yandraAsril,@YandraD31,2021-03-03T00:42:28.000Z,"#OmnibuslawAwalPetaka
#OmnibuslawAwalPetaka

hak warga sipil seperti kita.

Psl 121 RUU Cipta Kerja yg mengubah Pasal 8 dan Pasal 10 UU No.12 thn 2012 ttg Pengadaan Tanah Bagi Pembangunan Utk Kepentingan Umum 

Psl ini sangat merugikan warga sipil seperti kita, jd dlm pasal ini",,1,3,3
yandraAsril,@YandraD31,2021-03-03T00:31:09.000Z,"#OmnibuslawAwalPetaka
#OmnibuslawAwalPetaka

Saya barusan buka pasal 121 dan saya selami serta pahami, berbahaya buat sipil. .yg mau pdf RUU cipta kerja total 1028 halaman bisa saya bagi. Atau langsung download. Intinya selain buruh, warga sipil kena dampaknya jg.",,2,4,5
moec'ha_32,@moechaaliem,2021-03-02T14:50:49.000Z,"Membalas 
@grahadiawan
 @NoahOrwell
 dan 
@TirtoIDMsalah legalisasi miras ini bukannya salah satu yg terkait dengan ruu cipta kerja ini kan?",,,,
Dipsi,@Dipsi170,2021-03-02T08:28:41.000Z,OMNIBUS LAW RUU CIPTA KERJA,,,,
Dipsi,@Dipsi170,2021-03-02T08:28:23.000Z,RUU CIPTA KERJA,,,,
name cannot be blank,@grahadiawan,2021-03-02T07:35:25.000Z,"Membalas 
@NoahOrwell
 dan 
@TirtoIDruu cipta kerja emang yang ga bagusnya dimana?",,2,,1
Saya Cinta NKRI,@SabarSatrio_,2021-03-02T06:51:07.000Z,"RUU Cipta Kerja jadi kunci penting capai pertumbuhan ekonomi
#Omnibuslaw",,,,
SAYID,@HinduanTahir,2021-03-01T15:09:53.000Z,"Membalas 
@FerdinandHaean3
 dan 
@jokowiBener, percuma menyampaikan aspirasi tidak mungkin didenger, mulai RUU Cipta kerja, revisi UU KPK, bahkan perpres miras tidak akan didenger, percuma sdh kepala batu.",,,,
Nur HaziMah,@ZulkifleNur,2021-03-01T02:32:15.000Z,"mari dukung ruu cipta kerja untuk melindungi pekerja lokal dan mensejahterahkan para buruhKutip Tweet
INRI
@Mat16_16
 · 28 Feb
Membalas @Bangjagoayam
PDIP itu leader 6 parpol (Nasdem, Golkar, Gerindra, PPP, PKB dan PAN) yg mensahkan RUU OL menjd UU Cipta Kerja dgn mengabaikan tuntutan buruh. Shg buruh, berjuang demi masa depan yg sejahtera, hrs turun ke jalan utk menolak UU CipKer

2024 tolak PDIP.

KSPI
Serikat Pekerja",💕,,,
Ludya,@Ludya73676697,2021-02-28T12:53:54.000Z,"RUU Cipta Kerja prioritaskan buruh hidup layak 
#uuciptakerja",,,,9
Aldi Djayadireja,@jose_asep,2021-02-28T12:35:38.000Z,"Kekecewaan dan kritik dari MUI, NU, Muhamaddiyah, Buruh, Mahasiswa, terhadap RUU Omnibus Law Cipta kerja 

Akhirnya tetap berlanjut menjadi UU",,,,
Cika,@Cika10307642,2021-02-27T12:12:23.000Z,"Dengan adanya RUU Cipta kerja menjadikan Indonesia menjadi lebih baik dan memperkuat Pancasila sebagai dasar negara republik Indonesia
#RUUBPIPJaya
#RUUBPIPUntukIndonesia",,,,3
DPP PKS,@PKSejahtera,2021-02-27T04:44:59.000Z,"#TolakInvestasiMiras ""Perpres Nomor 10 tahun 2021 yang berawal dari UU Cipta Kerja tersebut bisa menimbulkan polemik di masyarakat jika RUU Larangan Minuman Beralkohol tak segera disahkan"" ungkap Aleg PKS DPR RI, Mahfudz Abdurrahman 
@Mahfudz_AR
 

https://fraksi.pks.id/2021/02/26/polemik-dibukanya-investasi-industri-miras-aleg-pks-ruu-larangan-minol-mendesak-dibahas/…",,,16,33
Aditya saputra,@ditya99,2021-02-27T02:48:24.000Z,"Pandemi jadi halangan untuk revisi UU IT, itu RUU Cipta kerja dibahas waktu pandemi ",😋,1,,1
NYR-46,@46Nyr,2021-02-27T02:46:51.000Z,"Membalas 
@PaltiwestRuu cipta kerja kah yg km banggakan .. Bikin sengsara buruh..  Kalo km enak sih anggotanya pak lurah.",😂 😂,2,,
DPP PKS,@PKSejahtera,2021-02-27T00:31:58.000Z,"#TolakInvestasiMiras ""Perpres (perizinan investasi industri miras) yang berawal dari UU Cipta Kerja tersebut bisa menimbulkan polemik di masyarakat jika RUU Larangan Minuman Beralkohol tak segera disahkan"" - 
@Mahfudz_ARPolemik Dibukanya Investasi Industri Miras, Aleg PKS: RUU Larangan Minol Mendesak Dibahas! | Fraksi...
Anggota Komisi VI DPR RI Fraksi PKS Mahfudz Abdurrahman menyoroti polemik dibukanya perizinan Investasi Industri Miras oleh Pemerintah.
fraksi.pks.id",,3,23,54
Kompas Ekonomi,@KompasEkonomi,2021-02-26T23:00:02.000Z,"CSIS: Kartu Prakerja dan RUU Cipta Kerja Saling MelengkapiCSIS: Kartu Prakerja dan RUU Cipta Kerja Saling Melengkapi
CSIS menyebut program Kartu Prakerja yang telah menjangkau 5,5 juta penerima sudah berjalan baik.
money.kompas.com",,,1,1
AHY_Demokrat.Berkoalisi.dgn.Rakyat,@Taufiq_PD_DKI,2021-02-26T13:39:02.000Z,"Lantas apa sebenarnya menjadi sorotan utama penolakan rakyat terhadap RUU Omnibus Law Cipta Kerja, ada beberapa pasal yang sangat merugikan rakyat Indonesia. Terutama pasal tentang Agraria ini sangat bertentangan dengan cita-cita reforma agraria.",,1,1,
AHY_Demokrat.Berkoalisi.dgn.Rakyat,@Taufiq_PD_DKI,2021-02-26T13:38:15.000Z,"Sebenarnya yang terjadi adalah para wakil rakyat dari 7 Fraksi tersebut hanya sedang Khilaf atau lupa, seperti ketika Presiden Jokowi mendatangani RUU Omnibus Law Cipta Kerja menjadi Undang-undang lupa tidak membaca.",,1,1,1
AHY_Demokrat.Berkoalisi.dgn.Rakyat,@Taufiq_PD_DKI,2021-02-26T13:32:00.000Z,"sedangkan 7 Fraksi yaitu Fraksi PDIP, Golkar, Gerindra, NasDem, PKB, PPP, dan PAN, menerima RUU Cipta Kerja.",,1,1,1
AHY_Demokrat.Berkoalisi.dgn.Rakyat,@Taufiq_PD_DKI,2021-02-26T13:26:49.000Z,"Saat pemerintah dan DPR RI mengetuk palu mensahkan RUU Omnibus Law Cipta Kerja, sesungguhnya mereka secara tdk langsung telah melahirkan kembali praktek Undang-undang Agraria 1870. Sepertinya pemerintah dan DPR RI tidak bergeming walaupun mayoritas masyarakat menolak UU tersebut.",,1,1,5
Cika,@Cika10307642,2021-02-26T11:52:06.000Z,"Dengan adanya RUU Cipta Kerja menjadikan Indonesia menjadi lebih baik dan memperkuat Pancasila sebagai dasar negara
#DukungRUUCiptaKerja",,,,2
Alan Nugrohadi,@alanesia,2021-02-25T11:26:15.000Z,"Tapi tidak dengan RUU Cipta KerjaKutip Tweet
Kompas.com
@kompascom
 · 25 Feb
""Kami berusaha realistis, apalagi di masa pandemi seperti ini keterbatasan pembahasan jelas menjadi satu halangan,"" http://dlvr.it/RtSLFr",,,,
Zhehalatu,@Zhehalatu1,2021-02-25T10:50:19.000Z,"Selamanya Pancasila adalah Ideologi Indonesia, maka dari itu dukung RUU Cipta Kerja! #DukungRUUCiptaKerja ",✊,,,
Hkaisupy,@Hkaisupy1,2021-02-25T10:49:52.000Z,"Selamanya Pancasila adalah Ideologi Indonesia, maka dari itu dukung RUU Cipta Kerja! #DukungRUUCiptaKerja ",✊,,,
TuhuleleFikri,@TuhuleleF,2021-02-25T10:49:19.000Z,"Selamanya Pancasila adalah Ideologi Indonesia, maka dari itu dukung RUU Cipta Kerja! #DukungRUUCiptaKerja ",✊,,,
BanyTamher,@TamherBany,2021-02-25T10:48:49.000Z,"Selamanya Pancasila adalah Ideologi Indonesia, maka dari itu dukung RUU Cipta Kerja! #DukungRUUCiptaKerja ",✊,,,
Ali Lussy,@ali_lussy,2021-02-25T10:48:21.000Z,"Selamanya Pancasila adalah Ideologi Indonesia, maka dari itu dukung RUU Cipta Kerja! #DukungRUUCiptaKerja ",✊,,,
.⟭⟬,@justtriviaa,2021-02-23T17:30:17.000Z,"Membalas 
@fajar17Anjiir ini udh lama ga sii yang pas ruu cipta kerja meme nya sampe sekarang",😭 😭 😭,,,
Genta,@Anjimbabwe,2021-02-23T12:22:56.000Z,"Membalas 
@leesongramKupas tuntas RUU Cipta kerja  ya?",,1,,
Jalan Hijrah,@PapaYongkie,2021-02-23T06:53:04.000Z,"Membalas 
@GunduloP
 @yo2thok
 dan 
@cnbcindonesiaMasbro. Usulan RUU ga melulu dari DPR. Bisa sj dari Pemerintah. Dibahas bersama DPR. Kalo misalnya Pemerintah & DPR kebanyakan diisi unsur Pengusaha jadinya UU bisa lebih banyak berpihak pd kepentingan Pengusaha. Bisa sebutkan aturan Cipta Kerja yang berpihak pd rakyat/buruh..?",,,,1
Gundulo Palalo,@GunduloP,2021-02-23T02:43:55.000Z,"Membalas 
@yo2thok
 dan 
@cnbcindonesiabukan begitu kok gan, yg bikin ruu itu kan dpr, baru disetujui presiden. lagian emang omnibus law itu untuk memabntu ekonomi rakyatnya. lihat saja banyak turunan aturan cipta kerja yg sekarang sangat berpihak pada buruh dan rakyat umumnya",,4,,
##𝐀𝐋𝐄𝐗𝐀°.♡ - REST.,@CHVRRIEX,2021-02-22T14:10:11.000Z,"Membalas 
@almonddepiphanyruu cipta kerja di",,1,,
BEM SEKOLAH VOKASI IPB 2020,@bemsvipb,2021-02-22T13:57:36.000Z,"RUU Cipta Kerja yang diusulkan
oleh pemerintah dan mulai dibahas DPR bersama pemerintah pada April 2020 tersebut,
mendapat banyak penolakan dari masyarakat sipil selama dalam pembahasan.",,1,,
##𝐀𝐋𝐄𝐗𝐀°.♡ - REST.,@CHVRRIEX,2021-02-22T13:56:58.000Z,"Membalas 
@mindaegyuyg demo itu nae, RUU cipta kerja",,1,,
𝕁𝕖𝕟𝕕𝕖𝕝𝕒 ℍ𝕒𝕥𝕚𝕞𝕦,@AditamaFaisal,2021-02-22T02:56:08.000Z,"ngomong - ngomong soal Aghata memang nyebelin sih doi , apalagi pas doi bikin video tentang RUU Cipta Kerja 

#WandaVision",,,,
Arif Susilo,@SusiloArif,2021-02-22T01:57:00.000Z,"SALAH KETIK FRASA PADA RUU CIPTA KERJA/OMNIBUS LAW?

Oleh: Chandra Purna Irawan,S.H.,M.H. (Ketua Eksekutif Nasional BHP KSHUMI &amp; Sekjen LBH PELITA UMAT)
   #IslamSelamatkanGenerasi   .. #XOtLpSALAH KETIK FRASA PADA RUU CIPTA KERJA/OMNIBUS LAW?
tintasiyasi.com",💯,,,
aku ini bujang telanjang,@taufiquhafid,2021-02-21T12:15:12.000Z,"Beragam peristiwa telah terjadi sejak pandemi covid-19. Mulai dari kebijakan PSBB, pengesahan RUU Cipta Kerja, korupsi dana Bansos, pilkada di tengah pandemi, bencana banjir, gempa, tanah longsor, dan berbagai isu lainnya.

#RoadtoCongressAJIXI
#kritikmedia
@AJIIndonesia",,1,,
Wahyu Wibiyanto,@wahjoewebee,2021-02-21T08:10:39.000Z,"Membalas 
@IanSafryan
 @Fishiesiikan
 dan 
@aparatmatiData tracing COVID-19 yg simpang siur juga dari pemerintah.

RUU cipta kerja yg disebar, trus revisi, sebar lagi, blm final, sebar lagi juga dari pemerintah.

Mau percaya apa sama pemerintah?",,,,
cah_gendeng,@cah_legend,2021-02-20T15:30:07.000Z,"Omnibus Law RUU Cipta Kerja diperlukan untuk mendukung upaya Pemerintah percepat pemulihan ekonomi Indonesia, Hal itu menjadi satu dari tiga hal yang menurut World Bank Indonesia perlu menjadi fokus perhatian Indonesia. 
#omnibuslawuntukrakyat",,,,
cah_gendeng,@cah_legend,2021-02-20T15:29:53.000Z,"Omnibus Law RUU Cipta Kerja diperlukan untuk mendukung upaya Pemerintah percepat pemulihan ekonomi Indonesia, Hal itu menjadi satu dari tiga hal yang menurut World Bank Indonesia perlu menjadi fokus perhatian Indonesia. 
#omnibuslawuntukrakyat",,,,
Jordan_Liem x,@liem_jordan,2021-02-18T03:03:10.000Z,"#BerantasTuntasPahamRadikal ???
Radilkal dari mana nya?, ada FPI minta dana APBN negara, ada FPI korupsi ( Seperti kader² PDIP), ada FPI Membunuh ( seperti RUU cipta kerja ), ada FPI menyiksa Rakyat (Dana bansos di tilap), mikir woi pakai otak , jgn pakai sosmed",😂 😏 😏,,,
Namaku Boy,@boy_namaku,2021-02-15T06:26:53.000Z,"《_》 UU Cipta Kerja biking ekonomi RI melesat
#IndonesiaMaju
#RakyatBersatuNKRIMaju #IndonesiaMerdeka #RUUCiptaKerja",,,,
Namaku Boy,@boy_namaku,2021-02-15T06:26:22.000Z,"_¤_ UU Cipta Kerja memberi perlindungan ke UMKM
#IndonesiaMaju
#RakyatBersatuNKRIMaju #IndonesiaMerdeka #RUUCiptaKerja",,,,
Namaku Boy,@boy_namaku,2021-02-15T01:55:56.000Z,"UU Cipta Kerja akan memberi dampak positif bagi pekerja ter-phk
#IndonesiaMaju
#RakyatBersatuNKRIMaju #IndonesiaMerdeka #RUUCiptaKerjaKutip Tweet
Gerakan Maju
@MajuGerakan
 · 11 Feb
Omnibuslaw UU Cipta Kerja mantap dan bermanfaat #uuciptakerja",,,,
Namaku Boy,@boy_namaku,2021-02-15T01:54:48.000Z,"Ayoo dukung UU Cipta Kerja
#IndonesiaMaju
#RakyatBersatuNKRIMaju #IndonesiaMerdeka #RUUCiptaKerjaKutip Tweet
Gatot
@Gatot89371750
 · 11 Feb
UU Cipta Kerja meningkatkan Investasi Startup #uuciptakerja",,,,1
Namaku Boy,@boy_namaku,2021-02-15T01:54:36.000Z,"UU Cipta Kerja lindungi tenaga kerja di indonesia
#IndonesiaMaju
#RakyatBersatuNKRIMaju #IndonesiaMerdeka #RUUCiptaKerjaKutip Tweet
MutiaraEmas
@MutiaraEmas5
 · 11 Feb
UU cipta kerja melindungi tenaga kerja Lokal #uuciptakerja",,,,
Namaku Boy,@boy_namaku,2021-02-14T00:43:31.000Z,"_•_ 2. Manfaat UU Cipta Kerja Untuk UMKM
#IndonesiaMaju
#RakyatBersatuNKRIMaju #IndonesiaMerdeka #RUUCiptaKerja",,,,
