,user_account,tweet,tweet_clean,label
358,@KemnakerRI,"Menurut Ibu Ida, pembahasan RUU Cipta Kerja sejak 20 April lalu, dilakukan sebanyak 64 kali. Terdiri dari 2 kali rapat kerja, 56 kali rapat panitia (Panja) kerja, dan 6 kali rapat tim perumus dan tim sinkronisasi.",ida bahas rancang undang undang cipta kerja april kali kali rapat kerja kali rapat panitia panitia kerja kerja kali rapat tim rumus tim sinkronisasi,1
359,@GoNewsdotco,"RUU Cipta Kerja 812 Halaman Final, Azis Syamsudin: Sudah Siap Dikirim ke PresidenRUU Cipta Kerja 812 Halaman Final, Azis Syamsudin: Sudah Siap Dikirim ke Presiden
JAKARTA - DPR RI akhirnya selesai melakukan edit terhadap RUU Cipta Kerja. Wakil Ketua DPR Azis Syamsudin menyatakan, pengeditan telah selesai dan RUU siap dikirim ke Presiden untuk disahkan....
gonews.co",rancang undang undang cipta kerja halaman final azis syamsudin kirim presiden rancang undang undang cipta kerja halaman final azis syamsudin kirim presiden jakarta dewan wakil rakyat rakyat indonesia selesai edit rancang undang undang cipta kerja wakil ketua dewan wakil rakyat azis syamsudin edit selesai rancang undang undang kirim presiden sah gonews,1
360,@Rigel_FII,"Membalas 
@Rigel_FII
 dan 
@PresidenNdagelsorry banyak typo kayak draf RUU cipta kerja",balas salah ketik kayak draf rancang undang undang cipta kerja,1
361,@Namaku_Mei,"Dipukul Mundur, Massa Demo Berhamburan ke Permukiman Warga di KWITANG
.
Demo penolakan RUU Cipta Kerja berujung ricuh. Massa yang MENOLAK membubarkan diri usai demo, terlibat bentrok dengan aparat keamanan di kawasan Kwitang, Jakarta Pusat, pada Selasa sore (13/10/2020)",pukul mundur demo hambur mukim warga kwitang demo tolak rancang undang undang cipta kerja ujung ricuh tolak bubar demo libat bentrok aparat aman kawasan kwitang jakarta pusat selasa sore,1
362,@cilakabangsaku,"Membalas 
@TirtoID""Di samping itu, pemerintah tidak menerapkan upaya pencegahan COVID-19 pada dirinya sendiri. Pembahasan Cipta Kerja saat masih berstatus RUU terus dilakukan di tengah pandemi. Mereka terus merampungkan peraturan ini ketika penularan COVID-19 sudah terjadi di DPR.""",balas samping perintah terap upaya cegah covid bahas cipta kerja status rancang undang undang pandemi rampung atur tular covid dewan wakil rakyat,1
363,@GemaKeadilan,"Pengesahan (RUU) Cipta Kerja yang merupakan salah satu bagian dari paket Omnibus Law menjadi undang-undang menuai kontroversi. Pasalnya, selain dari sisi substantif dianggap merugikan buruh, ternyata proses pembentukannya pun terlihat tidak normal. Selengkapnya di OA Line kami~",kesah rancang undang undang cipta kerja salah paket omnibus law undang undang tuai kontroversi pasal sisi substantif anggap rugi buruh proses bentuk normal lengkap oa line,0
364,@PerwiraTidur,"Alhamdulillah ya guys RUU Cipta Kerja (Omnibus Law) rencananya segera rampung dalam waktu dekat. Undang-Undang ini akan memberikan berbagai kemudahan kepada masyaraka #OmnibusLawLestariDukung UMKM, UU Cipta Kerja Permudah Sertifikasi Halal : Okezone Economy
RUU Cipta Kerja Omnibus Law rencananya segera rampung dalam waktu dekat - Hot Issue - okezone economy
economy.okezone.com",alhamdulillah ya teman rancang undang undang cipta kerja omnibus law rencana rampung undang undang mudah masyarakat usaha mikro tengah undang undang cipta kerja mudah sertifikasi halal okezone ekonomi rancang undang undang cipta kerja omnibus law rencana rampung panas isu okezone ekonomi ekonomi,1
365,@tolakbigotnkri,"DPR RI menetapkan RUU Omnibus Law Cipta Kerja masuk dalam prioritas Prolegnas tahun 2020, ditetapkan pada Rapat Paripurna 22 Januari 2020.
#OmnibusLawTaatProsedur 
@Je_Ly
 @Kumis_Separoh",dewan wakil rakyat rakyat indonesia tetap rancang undang undang omnibus law cipta kerja masuk prioritas program legislatif nasional tahi tetap rapat paripurna januari,1
366,@abigaildayaa,"Satu hal lagi, seperti sudah diperkirakan sebelumnya, cukup banyak pihak yang sebenarnya belum mengerti dan memahami secara keseluruhan isi dari RUU Cipta Kerja #DamaiIndonesiaPulih",erti paham isi rancang undang undang cipta kerja,1
367,@DadanSudjana3,"Membalas 
@susipudjiastuti
 dan 
@msaid_diduIni beda naskah RUU Cipta Kerja setebal 905 halaman yang diketuk palu di sidang paripurna DPR 5 Oktober 2020 lalu dengan naskah setebal 812 halaman yang diserahkan kepada presiden hari ini.",balas beda naskah rancang undang undang cipta kerja tebal halaman ketuk palu sidang paripurna dewan wakil rakyat oktober naskah tebal halaman serah presiden,1
368,@Haji_Bajuri,"Cipta Kerja: Mana Fakta Mana Dusta - Di Balik Aneka Versi Naskah RUU Cip... https://youtu.be/z03XHv55Kpo lewat 
@YouTubeCipta Kerja: Mana Fakta Mana Dusta - Di Balik Aneka Versi Naskah RUU...
Naskah UU Cipta Kerja yang diserahkan kepada Presiden Jokowi disinyalir berbeda dari naskah yang disahkan lewat sidang paripurna DPR. Dengan tegas, Wakil Ket...
youtube.com",cipta kerja fakta dusta aneka versi naskah rancang undang undang cipta,0
369,@Peyek_hoki,Jadi anggapan stakeholders tidak dilibatkan dalam proses pembentukan dan pembahasan RUU Cipta Kerja itu tidak benar ya #OmnibusLawTransparan,anggap stakeholder libat proses bentuk bahas rancang undang undang cipta kerja ya,1
370,@kemenkopmk,"#SahabatPMK , pada RUU Cipta Kerja bidang pangan dan pertanian yg mengubah UU 18/2012 tentang pangan, terjadi penyempurnaan pasal loh. Hal ini untuk memperkuat kebutuhan pangan dalam negeri. 

#OmnibusLawPetaniSejahteraKementerian Pertanian RI",rancang undang undang cipta kerja bidang pangan tani ubah undang undang pangan sempurna pasal kuat butuh pangan negeri tani rakyat indonesia,1
371,@Ratnasariye,"Disahkannya RUU Cipta Kerja tersebut, menuai perdebatan di berbagai kalangan. Pasalnya, dalam UU Cipta Kerja itu, disinyalir lebih banyak menguntungkan pihak pengusaha ketimbang para pekerja.
#GagalTotalTunggangiHoaxOBLPengamat : Sekelas Mantan Panglima Kok Koar Koar, Cukup Ajukan Praprad
Haluanberita.id - Pengamat Hukum asal Universitas Al Azhar Indonesia, Suparji Ahmad menyatakan tindakan penangkapan merupakan bagian dari upaya paksa dalam penegakan hukum. Secara prosedur, substansi,
haluanberita.id",sah rancang undang undang cipta kerja tuai debat kalang pasal undang undang cipta kerja sinyalir untung usaha ketimbang kerja kelas mantan panglima koar koar aju praprad haluan berita amat hukum universitas azhar indonesia suparji ahmad tindak tangkap upaya paksa tega hukum prosedur substansi haluan berita,1
372,@yanahilman2,"Omnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja
#OBLBuatRakyatSejahteraOmnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja -...
Banyak berita mengenai UU Cipta Kerja yang menyebar di masyarakat.
tasikmalaya.pikiran-rakyat.com",omnibus law tolak rakyat ida fauziyah urgensi manfaat rancang undang undang cipta kerja law tolak rakyat ida fauziyah urgensi manfaat rancang undang undang cipta kerja berita undang undang cipta kerja sebar masyarakat tasikmalaya pikir,1
373,@IndonesiaR4Y4,"Membalas 
@ReWibaw
 @HyEvan1
  dan 2 lainnyaSudah Baca Draft RUU Cipta Kerja?",balas baca draf rancang undang undang cipta kerja,1
374,@uradn,"Jika tujuannya meningkatkan investasi, masalah korupsi lebih krusial dibereskan daripada meluncurkan RUU Cipta Kerja. Bagaimana? https://kompas.id/baca/ekonomi/2020/10/13/mendobrak-kelambanan-birokrasi/?utm_source=bebasakses_kompasid&utm_medium=twitter_shared&utm_content=sosmed&utm_campaign=sharinglink…Sepakat.
Tidak sepakat.
171 suara · 1 hari tersisa",tuju tingkat investasi korupsi krusial beres luncur rancang undang undang cipta kerja,1
375,@Widyarenee,"#OmnibusLawTaatProsedural
Akhirnya finalisasi RUU Cipta Kerja yg terdiri dr 82 UU & 1200 an pasal selesai dirampungkan Pemerintah pada Rapat Terbatas 15 Januari 2020.

Hal. 4/8",final rancang undang undang cipta kerja undang undang an pasal selesai rampung perintah rapat batas januari,1
376,@2ndtwentys,"Cipta Kerja : Mana Fakta Mana Dusta | Part 5

Ketidakterbukaan jadi Penyebab Hoaks RUU Cipta Kerja?
@zainalamochtar
 | 
@UGMYogyakarta
 

@MataNajwa
 @NajwaShihab
 @narasitvNarasi.tv
Menurut Ahli Hukum Tata Negara UGM Zainal Arifin Mochtar, ketidakterbukaan informasi atas proses RUU Cipta Kerja bisa menjadi sumber timbulnya hoaks.
narasi.tv",cipta kerja fakta dusta part ketidakterbukaan sebab hoax rancang undang undang cipta kerja televisi ahli hukum tata negara ugm zainal arifin mochtar ketidakterbukaan informasi proses rancang undang undang cipta kerja sumber timbul hoax narasi televisi,1
377,@RuqBiasaAja,Ruu cipta kerja di revisi berkali² dah kayak skripsi.,rancang undang undang cipta kerja revisi kali kayak skripsi,0
378,@PemburuDajjal07,"Buat si pak timbul 
@prabowo
 subianto...  
@GreenpeaceID
""Gerakan hati yang ngebuat aku turun ke aksi, karena sadar ada suatu hal yang mengganjal dari disahkannya RUU Cipta Kerja ini mulai dari dirancangnya UU tersebut sampai ke isinya""
 #TolakOmnibusLaw #Bebaskansyahganda",si timbul subianto gera hati turun aksi sadar ganjal sah rancang undang undang cipta kerja rancang undang undang isi,0
379,@suara_irwan,"Selain di tanggal, 19/2/2020 (sudah diupload sebelumnya), pada tanggal 22-23 April 2020 Partai Demokrat kembali ingatkan pemerintah dan kawan-kawan di DPR RI untuk hentikan pembahasan UU Cipta Kerja termasuk dengan menarik diri anggota dari Panja RUU Cipta Kerja.

Hidup rakyat.",tanggal unggah tanggal april partai demokrat ingat perintah kawan kawan dewan wakil rakyat rakyat indonesia henti bahas undang undang cipta kerja tarik anggota panitia kerja rancang undang undang cipta kerja hidup rakyat,1
380,@salahmasukgang,Salah satu celah yang akan dimanfaatkan kelompok tersebut adalah aksi unjuk rasa dan mogok nasional oleh kelompok buruh terkait dengan pro dan kontra Omnibus Law RUU Cipta Kerja.  #GagalTotalTunggangiHoaxOBL https://inisiatifnews.com/nasional/2020/10/05/74613/ppjna-98-duga-gatot-nurmantyo-cs-bakal-manfaatkan-semua-celah/…,salah celah manfaat kelompok aksi unjuk mogok nasional kelompok buruh kait pro kontra omnibus law rancang undang undang cipta kerja,1
381,@FireBirdFeniks,"Kemudian dlm paripurna, DPR menetapkan RUU Cipta Kerja sbg Program Legislasi Nasional Prioritas thn 2020.
#OmnibusLawTaatProsedural",paripurna dewan wakil rakyat tetap rancang undang undang cipta kerja program legislasi nasional prioritas,1
382,@GeloraDpdJakSel,"BIN Sebut Tahu Dalang Demo Penolakan RUU Cipta Kerja ke Publik, Fahri Hamzah : Tidak Boleh, Please!BIN Sebut Tahu Dalang Demo Penolakan RUU Cipta Kerja ke Publik, Fahri Hamzah : Tidak Boleh, Please!
JAKARTA (Liputan) - Demonstrasi masa penolak RUU Cipta Kerja alias Omnibus Law yang disahkan DPR pada 5 Okotber 2020 yang berakhir ricuh,...
gelorajaksel.id",bin dalang demo tolak rancang undang undang cipta kerja publik fahri hamzah tolong bin dalang demo tolak rancang undang undang cipta kerja publik fahri hamzah tolong jakarta liput demonstrasi tolak rancang undang undang cipta kerja alias omnibus law sah dewan wakil rakyat oktober ricuh gelora jakarta selatan,1
383,@bataranews_com,"Ketua KSBSI Kalbar, Suherman dalam menyampaikan aspirasinya mengatakan, pihaknya menolak RUU Cipta Kerja disahkannya menjadi Undang-undang karena dinilai tidak pro buruh atau rakyat.
https://bataranews.com/aliansi-buruh-kalbar-demo-tolak-uu-cipta-kerja-di-gedung-dprd.html…",ketua ksbsi kalimantan barat suherman aspirasi tolak rancang undang undang cipta kerja sah undang undang nilai pro buruh rakyat,0
384,@Gond_rong,"[4]

Kemudian DPR RI menetapakan RUU Cipta Kerja sebagai Program Legislasi Nasional Prioritas tahun 2020 di Rapat Paripurna, tepatnya pada tanggal 22 Januari 2020

*Heran aja kalau ada anggota DPR yang masih mempermasalahkan 
#OmnibusLawTaatProsedural",dewan wakil rakyat rakyat indonesia tetap rancang undang undang cipta kerja program legislasi nasional prioritas tahi rapat paripurna tepat tanggal januari heran anggota dewan wakil rakyat masalah,1
385,@JKTFIKS,"Ini 
@TjahjantoHadi
 gak berani ambil jendral yg ketua kami itu ya? Ini jelas2 makar memanfaatkan kondisi RUU cipta kerja hahahaTweet Kutipan
Anak Kolong™|
@AnakKolong_
 · 13 Okt
MAU MENGGULINGKAN PEMERINTAH YANG SAH | dan media komunikasinya masih ""pake"" GRUP WA. 
.
.
TAPI BISA DIPAHAMI KARENA PIMPINAN KAMI, SATU - SATUNYA PANGLIMA YANG BODOH DALAM SEJARAH. 
.
.
.
https://news.detik.com/berita/d-5212201/polri-ngeri-baca-isi-wa-group-kami-pantas-di-lapangan-terjadi-anarki…",berani ambil jenderal ketua ya makar manfaat kondisi rancang undang undang cipta kerja kutip anak kolong oktober guling perintah sah media komunikasi pakai grup whatsapp paham pimpin satu panglima bodoh sejarah,0
386,@cagubnyinyir2,"ALASAN polisi tahan 8 Pentolan KAMI !
Karena provokasi dan Sulut demo RUU Cipta Kerja rusuh pekan lalu.
""Mereka sengaja menyebarkan informasi hoax yg menimbulkan rasa kebencian & permusuhan didasarkan atas SARA!
https://liputan6.com/news/read/4381443/syahganda-nainggolan-ditangkap-ini-deretan-fakta-penangkapannya-dan-anggota-kami…
@hnurwahidTweet Kutipan
Angel
@enny_endah
 · 13 Okt
Membalas @cagubnyinyir2 @chirp__john  dan 3 lainnya
Emang HNW tahu kalau Polisi punya bukti? Klw ga ada bukti ga mgkn ditangkap",alas polisi tahan pentol provokasi sulut demo rancang undang undang cipta kerja rusuh pekan sengaja sebar informasi hoax timbul benci musuh dasar sara,1
387,@gracehtp,"RUU CIPTA KERJA-KIRIM KE PRESIDEN
dulu pas kuliah gue sering sih bikin file
“Berkas Fix”, “Berkas Fix Banget”, “Berkas Paling Fix”, “Berkas Paling Fix Jam 2 Pagi”, “Berkas Udah Siap Print Jangan Revisi Lagi”
tapi itu pas masih alay ",rancang undang undang cipta kerja kirim presiden pas kuliah sih bikin file berkas berkas banget berkas berkas jam pagi berkas print revisi pas anak lebay,1
388,@RinduSBY,"Sejak Tanggal 9 Oktober 2020 Fraksi Partai Demokrat Surat Ketua DPR RI Meminta Dokumen Final RUU Cipta Kerja

TAPI BELOM DIBERIKAN HINGGA SAAT INI MEN,,,",tanggal oktober fraksi partai demokrat surat ketua dewan wakil rakyat rakyat indonesia dokumen final rancang undang undang cipta kerja bom men,1
389,@heymanizz,Seluruh lapisan pemerintah ikut andil dalam RUU cipta kerja ini #OmnibusLawTaatProsedural,lapis perintah andil rancang undang undang cipta kerja,1
390,@myozhyme,"Kemudian disampaikan ke Presiden.

Ratas Presiden : RUU Cipta Kerja masuk tahap finalisasi (15 Januari 2020)

#OmnibusLawTaatProsedural",presiden rapat batas presiden rancang undang undang cipta kerja masuk tahap final januari,1
391,@kacenery,"Adapun ketentuan soal halal diatur dalam Pasal 49 RUU Cipta Kerja. Pasal ini berisi revisi atas beberapa pasal di RUU Jaminan Produk Halal (JPH), di antaranya menghapus kewenangan tunggal Majelis Ulama Indonesia (MUI) dalam menetapkan produk halal. #OmnibusLawLestari",tentu halal atur pasal rancang undang undang cipta kerja pasal isi revisi pasal rancang undang undang jamin produk halal jamin produk halal hapus wenang tunggal majelis ulama indonesia majelis ulama indonesia tetap produk halal,1
392,@forumrektor_ID,"Dipahami bahwa tujuan awal disusunnya RUU Cipta Kerja adalah dorongan investasi untuk penyediaan lapangan kerja. Prof. Arif Satria menjelaskan bahwa hal ini dapat menjadi solusi mengingat jumlah angka angkatan kerja baru dan pengangguran terus bertambah setiap tahunnya. 
#FRI",paham tuju susun rancang undang undang cipta kerja dorong investasi sedia lapang kerja prof arif satria solusi angka angkat kerja anggur tambah tahun,1
393,@abu_waras,"Membalas 
@fadlizonKoq masih RUU Cipta Kerja?
Bukannya sudah disyahkan DPR?",balas rancang undang undang cipta kerja syah dewan wakil rakyat,1
394,@_GalihM_,"20 Mei 2020

Pembahasan DIM (Daftar Inventarisasi Masalah) RUU Cipta Kerja mulai dilakukan oleh Panja.

Referensi: http://dpr.go.id/uu/detail/id/442…Saat DPR Gocek Rakyat & Rahasiakan Draf Final UU Cipta Kerja - Tirto.ID
Empat draf UU Cipta Kerja beredar ke publik setelah disahkan pada 5 Oktober lalu. UU ini cacat prosedur.
tirto.id",mei bahas daftar inventarisasi rancang undang undang cipta kerja panitia kerja referensi,1
395,@bapas_tangerang,"4. Kemenkumham melakukan pengharmonisasian substansi dan legal drafting RUU Cipta Kerja dengan dikeluarkannya surat selesai harmonisasi dari Menkumham nomor: PHN-HN.0204-04 tgl 20 Januari 2020 dan no: PPE.PP.03.02-107 tgl 20 Januari 2020

#KumhamPasti
#OmnibusLawTaatProsedural",kemenkumham harmonisasi substansi legal draf rancang undang undang cipta kerja keluar surat selesai harmonisasi menteri hukum hak asasi manusia nomor phn halaman tanggal januari ppe pp tanggal januari,1
396,@klikanggaran,"Dituduh Dalang Demo RUU Cipta Kerja, SBY: Fitnah!Dituduh Dalang Demo RUU Cipta Kerja, SBY: Fitnah! - Klikanggaran
Jakarta,Klikanggaran.com – Mantan Presiden Susilo Bambang Yudhoyono (SBY), angkat bicara soal namanya yang dituduh sebagai dalang demo RUU Cipta Kerja. Ayah kandung Ketua Umum Partai Demokrat, Agus...
klikanggaran.com",tuduh dalang demo rancang undang undang cipta kerja susilo bambang yudhoyono fitnah tuduh dalang demo rancang undang undang cipta kerja susilo bambang yudhoyono fitnah klik anggar jakarta mantan presiden susilo bambang yudhoyono susilo bambang yudhoyono angkat bicara nama tuduh dalang demo rancang undang undang cipta kerja ayah kandung ketua partai demokrat agus,1
397,@raineswaadi,"Membalas 
@raineswaadi
 dan 
@feriamsariDe-ideologisasinya bukan hal2 yang bersifat mengganti Pancasila & sejenisnya. Itu udah basi. Tp, paham2 ekonomi yg di ubah melalui peraturan perUUan. Dalam konteks yg ekstrim perubahannya, Omnibus Law RUU Cipta Kerja salah satu de-ideologisasi paham bernegara dlm konsep ekonomi.",balas ideologisasi sifat ganti pancasila jenis basi ekonomi ubah atur undang undang konteks ekstrim ubah omnibus law rancang undang undang cipta kerja salah ideologisasi paham negara konsep ekonomi,0
398,@kaimoeddin,"Membalas 
@andre_rosiade
 @habiburokhman
 dan 
@GerindraMantapp 
 paling tdk kalian melakukan aksi nyata dgn membantu utk membebaskan drpd pihak lain atau partai2 lain yg berkoar2 diluar menolak ruu cipta kerja tp begitu ada masalah hukum  dgn pendemo langsung hilang kabur dan ngumpet ngga ada lg suaranya..salut dgn kalian ",balas aksi nyata bantu bebas luar tolak rancang undang undang cipta kerja hukum demo langsung hilang kabur umpet suara salut,1
399,@Mtuhasan02,"Membalas 
@pendakisolehSetuju mari kita dukung full RUU Cipta Kerja inih

#CegahKorupsiDenganOBL",balas mari dukung full rancang undang undang cipta kerja,1
400,@Fentika_95,Tak henti henti pemerintah memberikan informasi terkait RUU cipta kerja. Demi meluruskan berita hoax yg meresahkan masyarakat .,henti henti perintah informasi kait rancang undang undang cipta kerja lurus berita hoax resah masyarakat,1
