,user_account,tweet,tweet_clean,label
166,@Mtuhasan02,"#OmnibusLawUntungkanBuruh

Himbawan komenfo,agar masyarakat gk terpengaruh berita hoax tentang RUU Cipta Kerja.

Ya sepakat!bijak lah dlm menerima suatu informasi yg diberikan orang lain/kelompok,cek dan recek dulu sumber beritanya dari mana ya sahabat.Menkominfo: Masyarakat Jangan Terpicu Hoaks UU Cipta Kerja
Jakarta, Ditjen Aptika - Unjuk rasa terhadap Rancangan Undang-Undang (RUU) Cipta Kerja oleh sejumlah pihak banyak didasari atas hoaks atau disinformasi. Menkominfo menghimbau agar masyarakat tidak...
aptika.kominfo.go.id",himbau kominfo masyarakat pengaruh berita hoax rancang undang undang cipta kerja ya sepakat bijak terima informasi orang kelompok cek recek sumber berita ya sahabat menteri komuninkasi informatika masyarakat ter hoax undang undang cipta kerja jakarta direktorat jenderal aptika unjuk rancang undang undang rancang undang undang cipta kerja dasar hoax informasi menteri komuninkasi informatika menghimbau masyarakat aptika kominfo pergi,1
167,@entez_,"Membalas 
@71_ric
 @Klarikasih
  dan 2 lainnyaIngat, sebelum jadi UU, RUU cipta kerja sudah ditolak oleh berbagai aliansi masyarakat dari tahun lalu, bukan hanya mahasiswa dan serikat pekerja saja yang menolak.",balas undang undang rancang undang undang cipta kerja tolak aliansi masyarakat tahi mahasiswa serikat kerja tolak,0
168,@geloraco,"Gunakan Diksi 'Cacat' untuk Kaum Disabilitas, Draf Rinal RUU Cipta Kerja Banjir KritikanGunakan Diksi 'Cacat' untuk Kaum Disabilitas, Draf Rinal RUU Cipta Kerja Banjir Kritikan
Baca Artikel Gunakan Diksi 'Cacat' untuk Kaum Disabilitas, Draf Rinal RUU Cipta Kerja Banjir Kritikan Selengkapnya di Gelora News
gelora.co",kasih cacat kaum disabilitas draf final rancang undang undang cipta kerja banjir kritik kasih cacat kaum disabilitas draf final rancang undang undang cipta kerja banjir kritik baca artikel kasih cacat kaum disabilitas draf final rancang undang undang cipta kerja banjir kritik lengkap gelora news gelora,0
169,@FPKSDPRRI,"QnA RUU Cipta Kerja

Izin mengkonfirmasi banyak berita beredar, benarkah PKS dibalik aksi unjuk rasa kemaren ?

#fraksipksdprri 
#berkhidmatuntukrakyat 
#pksawasikabinet 
#pkstolakOmnibuslaw 
#BatalkanCiptaker",sesi rancang undang undang cipta kerja izin konfirmasi berita edar pks balik aksi unjuk kemarin,1
170,@sonorafmjogja,#SelamatPagiJogja l Kompas l RUU Cipta Kerja. Buruh siapkan pengujian ke MK  #Radio #SonoraFmJogja,l kompas l rancang undang undang cipta kerja buruh siap uji mahkamah konstitusi,1
171,@Ananda70463804,"Membalas 
@dadangrhsSaya kira penilaian ini sdh sangat jelas bahwa UU cipta kerja tdk pantas diajukan sbg RUU...masih kah akan dilanjutkan sbg acuan UU yg pantas direpublik ini......kasihan sekali negara ini.....",balas nilai undang undang cipta kerja aju rancang undang undang lanjut acu undang undang republik kasihan negara,0
172,@Robert__Moses,"#OmnibusLawTaatProsedural 

Ketika ratas Presiden :
RUU Omnibus Law Cipta Kerja ini memasuki tahap finalisasi pada tanggal 15 Januari 2020 
Di serahkan lah draft RUU Cipta Kerja kepada Presiden Joko Widodo",rapat batas presiden rancang undang undang omnibus law cipta kerja pasuk tahap final tanggal januari serah draf rancang undang undang cipta kerja presiden joko widodo,1
173,@windhra,"Membalas 
@CNNIndonesiaRakyat prihatin anggota DPR gak baca draft final RUU tp tetep mensahkan #RUUCiptaKerja  jd #uucilaka  ",balas prihatin anggota dewan wakil rakyat baca draf final rancang undang undang sah,0
174,@opsiin,"Membandingkan 3 Draf RUU Cipta Kerja: Ada Perbedaan Ketentuan Cuti, Upah, dan PHK – kompas- https://ift.tt/2H3g3fPMembandingkan 3 Draf RUU Cipta Kerja: Ada Perbedaan Ketentuan Cuti, Upah, dan PHK – kompas-...
Membandingkan 3 Draf RUU Cipta Kerja: Ada Perbedaan Ketentuan Cuti, Upah, dan PHK – kompasKOMPAS.COM/JAKA HBJAKARTA, KOMPAS.com – Draf RUU Cipta Kerja yang telah disahkan menjadi undang…
impormasi.wordpress.com",banding draf rancang undang undang cipta kerja beda tentu cuti upah phk kompas,1
175,@serambinews,"#UUCiptaKerja
#OmnibusLaw
Meski sudah disahkan DPR RI menjadi undang-undang pada 5 Oktober 2020 lalu, hingga kini keberadaan draf RUU Cipta Kerja masih menuai polemik.
total ada tiga versi draf RUU Cipta Kerja yang beredar.Beredar Ada Tiga Versi RUU Cipta Kerja, Mana Draf yang Disahkan DPR? - Serambi Indonesia
Hingga saat ini, belum diketahui secara pasti mengenai sumber awal draf RUU Cipta Kerja versi terbaru ini.
aceh.tribunnews.com",sah dewan wakil rakyat rakyat indonesia undang undang oktober ada draf rancang undang undang cipta kerja tuai polemik total versi draf rancang undang undang cipta kerja edar edar versi rancang undang undang cipta kerja draf sah dewan wakil rakyat serambi indonesia sumber draf rancang undang undang cipta kerja versi baru aceh,1
176,@mjnews_id,"Sekelumit Perjalanan Panja RUU Cipta KerjaMJNews.id - Info Berita Terbaru: Sekelumit Perjalanan Panja RUU Cipta Kerja
Oleh: Guspardi Gaus Menyikapi banyaknya muncul opini, persepsi, pendapat dan tudingan yang disampaikan oleh banyak pengamat dan masyarakat l...
mjnews.id",kelumit jalan panitia kerja rancang undang undang cipta kerja mjnews informasi berita baru kelumit jalan panitia kerja rancang undang undang cipta kerja guspardi gaus sikap banyak muncul opini persepsi dapat tuding amat masyarakat l mjnews,1
177,@edukasiborneo,"Ketua KSBSI Kalbar, Suherman dalam orasainya menyampaikan penolakan tegas terhadap RUU Cipta Kerja disahkannya menjadi Undang-undang karena dinilai tidak pro buruh atau rakyat.

(Baca selengkapnya di http://mediaedukasiborneo.com)

#BuruhMenggugatUUCiptaKerja",ketua ksbsi kalimantan barat suherman orasi tolak rancang undang undang cipta kerja sah undang undang nilai pro buruh rakyat baca lengkap,1
178,@bripfths,"Belum kelar RUU. Masyarakat yang masih Pusing karna RUU cipta kerja yg ga jelas di hebohkan Aktivis-aktivis dan Petinggi Koalisi aksi menyelamatkan Indonesia (KAMI). 
Ini kek nya ISU Mengalihkan ISU
Slide2",kelar rancang undang undang masyarakat pusing rancang undang undang cipta kerja heboh aktivis aktivis petinggi koalisi aksi selamat indonesia kayak isu alih isu,0
179,@Riau1Official,DPR RI Serahkan Naskah RUU Cipta Kerja Hari Ini ke Jokowi http://dlvr.it/RjZfHm,dewan wakil rakyat rakyat indonesia serah naskah rancang undang undang cipta kerja jokowi,1
180,@farid_wajdi70,"Poinnya bagi media 
Ironisnya, media bahkan sangat minim memberitakan bagaimana omnibus law RUU Cipta Kerja akan membahayakan kebebasan pers dan kerja-kerja jurnalistik itu sendiriTweet Kutipan
Febri Diansyah
@febridiansyah
 · 13 Okt
Membalas @farid_wajdi70
menarik datanya ",poin media ironis media minim berita omnibus law rancang undang undang cipta kerja bahaya bebas pers kerja kerja jurnalistik tweet kutip febri diansyah oktober balas tarik data,1
181,@matapolitikcom,"RUU Cipta Kerja: Indikasi Rusaknya Demokrasi Kita?RUU Cipta Kerja: Indikasi Rusaknya Demokrasi Kita?
Informasi terkait RUU Cipta Kerja: Indikasi Rusaknya Demokrasi Kita?. Berikut ini adalah pembahasan mendalam dan selengkapnya!
matamatapolitik.com",rancang undang undang cipta kerja indikasi rusak demokrasi rancang undang undang cipta kerja indikasi rusak demokrasi informasi kait rancang undang undang cipta kerja indikasi rusak demokrasi bahas dalam lengkap,1
182,@adrianusivann,"Tidak ada kaitannya dengan asing pak menhan, ini ulah dr salah satu partai mnrt asumsi saya, yang sangat berambisi untuk mensahkan RUU Cipta kerja iniTweet Kutipan
Pinterpolitik.com
@pinterpolitik
 · 14 Okt
Hmm, asing yang mana nih ya? Setuju nggak sama pendapatnya Pak @prabowo ? 
 #pinterpolitik #infografis #politik 
https://pinterpolitik.com/politik-catur-di-balik-ruu-ciptaker…",kait asing menteri tahan ulah salah partai asumsi ambisi sah rancang undang undang cipta kerja tweet kutip oktober asing ya tuju dapat,1
183,@QueenOfRed2,"Pengesahan RUU Cipta Kerja
https://facebook.com/2013870502004731/posts/3498892433502523/?app=fbl…
#DPCPDIPerjuanganKabSukabumi #DPPPDIPerjuanganJabar #DPDPDIPerjuanganJabar
#PDIPerjuanganJabar
#PDIPerjuangan #JabarBangkit
#AbuBakarSirojudin #SukabumiHarmoni #PAS #KoalisiBersih #Pilkadakabsukabumi2020 #gotongroyong",kesah rancang undang undang cipta kerja,1
184,@HendriS90,Menko Prekonomian Airlangga Hartarto kembali menegaskan bahwa proses pnyusunan RUU Cipta Kerja dilaksanakn dengan semangat keterbukaan dan partisipatif.,menteri koordinator ekonomi airlangga hartarto proses susun rancang undang undang cipta kerja laksana semangat buka partisipatif,1
185,@lpppgk,"#SobatHalilintarMedia, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread mimin ini ya

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",ramai ya bahas susun rancang undang undang cipta kerja susun rancang undang undang proses coba simak utas admin ya,1
186,@TIARA2796,"Dengan RUU Cipta Kerja 
Maka UMKM akan terjamin
Di mana Pemerintah akan membentuk pengelola investasi guna kemajuan UMKM tentu akan meningkatkan lapangan kerja 

Bentuk nyata dr pemerintah terhadap UMKM...layak utk kita dukung 
#StophoaxUUCiptaker",rancang undang undang cipta kerja usaha mikro tengah jamin perintah bentuk kelola investasi maju usaha mikro tengah tingkat lapang kerja bentuk nyata perintah usaha mikro tengah layak dukung,1
187,@polsek_dolok,"Kanit Reskrim IPDA Zulfan Ahmadi, SH dan Personil Polsek Dolok Masihul  Mensosialisasikan RUU CIPTA KERJA ( OMNIBUS LAW) dan Meluruskan 12 Berita HOAKS PT Karya Hevea Indonesia.",kanit reskrim ipda zulfan ahmadi sh personel polsek masihul sosialisasi rancang undang undang cipta kerja omnibus law lurus berita hoax pt karya hevea indonesia,1
188,@Rutan1PLG,"Sahabat Pengayoman, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread Yomin ini ya

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",sahabat ayom ramai ya bahas susun rancang undang undang cipta kerja susun rancang undang undang proses coba simak utas yomin ya,1
189,@yesiyanotidak,"RUU Cipta Kerja gairahkan UMKM dan Koperasi 
#OmnibusLawUntungkanBuruhRUU Cipta Kerja Gairahkan UMKM dan Koperasi
Undang Undang Cipta Kerja dikemas untuk kepentingan UMKM dan koperasi. Salah satunya untuk penyerapan tenaga kerja dan kemudahan perizinan. Apa saja manfaat dan dampak lainnya untuk UMKM dan koperasi?
metrotvnews.com",rancang undang undang cipta kerja gairah usaha mikro tengah koperasi cipta kerja gairah usaha mikro tengah koperasi undang undang cipta kerja kemas penting usaha mikro tengah koperasi salah satu serap tenaga kerja mudah izin manfaat dampak usaha mikro tengah koperasi,1
190,@cnyteams,"Menanggapi aspirasi Masyarakat, H. Ade Sugianto Bupati Kabupaten Tasikmalaya, mendukung penolakan RUU Omnibus Law Cipta Kerja.

.
.
.
.
#No2
#Tasik
#NoUrut2
#SabaSapa
#AdeCecep
#HadeYakin
#TasikHade
#TasikYakin
#CNYTeams
#AdeSugianto
#Tasikmalaya
#PilkadaTasik",tanggap aspirasi masyarakat h ade sugianto bupati kabupaten tasikmalaya dukung tolak rancang undang undang omnibus law cipta kerja bagus malaya,1
191,@yusriza,(2) cukup banyak pasal-pasal yang diatur lebih lanjut dengan Peraturan Pemerintah dan meringkas alasan-alasan pemutusan hubungan kerja dalam Pasal 154 A RUU Cipta Kerja.,pasal pasal atur atur perintah ringkas alas alas putus hubung kerja pasal a rancang undang undang cipta kerja,1
192,@germantantra,"Asik
Lumayan nambah proyek baru nih...
Tau dong siapa orangnya?

Rusuh Demo Tolak RUU Cipta Kerja, Tenda PSBB Tugu Tani HancurRusuh Demo Tolak RUU Cipta Kerja, Tenda PSBB Tugu Tani Hancur
Polisi menembakkan gas air mata menyusul massa demo tolak RUU Cipta Kerja yang ricuh di Tugu Tani, Jakarta Pusat.
liputan6.com",asyik lumayan nambah proyek orang rusuh demo tolak rancang undang undang cipta kerja tenda psbb tugu tani hancur rusuh demo tolak rancang undang undang cipta kerja tenda psbb tugu tani hancur polisi tembak gas air mata susul demo tolak rancang undang undang cipta kerja ricuh tugu tani jakarta pusat,0
193,@flowsloww,"Membalas 
@gamerkickers
 @TakCluritKon
  dan 17 lainnyagak gampang ngeruk tanah adat?investor global sampe prihatin dalam pengesahan ruu cipta kerja ini semakin gampang investor untuk ngeruknya bang",balas gampang keruk tanah adat investor global prihatin kesah rancang undang undang cipta kerja gampang investor keruk bang,0
194,@mahdesi,Imbauan untuk menjaga ketertiban dan menghindari perusakan fasilitas publik dalam penyampaian pendapat dan dijumpai di banyak lokasi di Jakarta. Hal itu seiring masih adanya gelombang protes sejumlah elemen masyarakat atas persetujuan DPR untuk pengesahan RUU Cipta Kerja.,imbau jaga tertib hindar rusa fasilitas publik sampai dapat jumpa lokasi jakarta iring gelombang protes elemen masyarakat tuju dewan wakil rakyat kesah rancang undang undang cipta kerja,1
195,@gemaappe,"Orang orang tuh pada sambat RUU Cipta kerja dan COVID-19, sedangkan aku Hidup sambil Kerja aja sudah struggle.",orang orang sambat rancang undang undang cipta kerja covid hidup kerja juang,1
196,@labumi_id,"Pakar Hukum; Kesimpangsiuran RUU Cipta Kerja Akibat Legislasi DipaksakanPakar Hukum; Kesimpangsiuran RUU Cipta Kerja Akibat Legislasi Dipaksakan
Labumi.id, Rancangan Undang-Undang (RUU) Cipta Kerja usai disahkan dalam rapat paripurna, Senin (5/10) lalu dinilai banyak terjadi kesimpangsiuran akibat proses legislasi yang dipaksakan. Pakar Hukum...
labumi.id",pakar hukum simpang siur rancang undang undang cipta kerja akibat legislasi paksa pakar hukum simpang siur rancang undang undang cipta kerja akibat legislasi paksa labumi rancang undang undang rancang undang undang cipta kerja sah rapat paripurna senin nilai simpang siur akibat proses legislasi paksa pakar hukum labumi,1
197,@jamaluddinmarz,"Istana Masih Bungkam soal Simpang Siur Draf RUU Cipta Kerja... 
Klik untuk baca: http://kmp.im/AGA87X

Bingung sendiri kan...sudah terlanjur bilang bahwa pendemo termakan hoax...jadi hoaxnya berasal dari gedung rakyatIstana Masih Bungkam soal Simpang Siur Draf RUU Cipta Kerja...
Hingga saat ini draf final RUU Cipta Kerja belum diakses DPR dan Pemerintah. Pihak Istana Kepresidenan belum memberi respons.
nasional.kompas.com",istana bungkam simpang siur draf rancang undang undang cipta kerja klik baca,1
198,@gakenalkamuih,"RUU Cipta Kerja transparan dan demokratis 
#OmnibusLawTransparan",rancang undang undang cipta kerja transparan demokratis,1
199,@ekonomimaju,"Pembahasan RUU CIptaker dilakukan sebanyak 64 kali, terdiri dari dua kali rapat kerja, 56 kali rapat panja, dan 6 kali rapat tim perumus dan tim sinkronisasi.

#OmnibusLawTransparan #KitaButuhCiptaKerja #CiptaKerja #omnibuslawuntukumkm #OmnibusLawTransparan #OmnibuslawBerkah",bahas rancang undang undang cipta kerja kali kali rapat kerja kali rapat panitia kerja kali rapat tim rumus tim sinkronisasi,1
200,@RinduSBY,"Melalui akun Twitter pribadinya, Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono berpendapat mengenai dugaan cacat formil dalam UU Cipta Kerja. Dugaan ini didasarkan pada Draf Final RUU Ciptaker yang dikabarkan berubah-ubah.",akun twitter pribadi ketua partai demokrat agus harimurti yudhoyono dapat duga cacat formal undang undang cipta kerja duga dasar draf final rancang undang undang cipta kerja kabar ubah ubah,0
