,user_account,tweet,tweet_clean,label
666,@kiranazanah,"Semua kepentingan para pekerja telah diakomodir lewat RUU Cipta kerja. #CegahKorupsiDenganOBL.Prabowo: 80% Kepentingan Buruh Diakomodasi di Omnibus Law, Sisanya Bisa ke MK
Menteri Pertahanan Prabowo Subianto, yang juga menjabat Ketum Partai Gerindra, menegaskan berada di sisi buruh dalam pembahasan omnibus law UU Cipta Kerja.
news.detik.com",penting kerja akomodir rancang undang undang cipta kerja prabowo penting buruh akomodasi omnibus law sisa mahkamah konstitusi menteri tahan prabowo subianto jabat tum partai gerindra sisi buruh bahas omnibus law undang undang cipta kerja news,1
667,@oreoregalll,"Membalas 
@AREAJULIDAku lagi butuh banyak responden tentang Kontraversi RUU Cipta Kerja, adakah yang bersedia untuk mengisi? Ini linknya ya, terimakasih ya. http://forms.gle/bKQx8sggGK7P67Jp7…",balas butuh responden kontraversi rancang undang undang cipta kerja ada sedia isi link ya terima kasih ya,1
668,@AntiNarkoba_com,"RT 
@detikcom
: Polres Cianjur menangkap tiga buruh yang menjual dan memakai narkoba saat demo menolak Omnibus Law RUU Cipta Kerja di Cianjur. Polisi menyita barang bukti berupa ganja sebanyak 142 gram dan 600 butir obat-obatan terlarang. #Demo #Narkoba3 Buruh Ini Jual-Pakai Narkoba Saat Demo Omnibus Law di Cianjur
Polres Cianjur menangkap tiga buruh yang menjual dan memakai narkoba saat demo menolak Omnibus Law RUU Cipta Kerja di depan gedung DPRD Cianjur
news.detik.com",tweet ulang polres cianjur tangkap buruh jual pakai narkoba demo tolak omnibus law rancang undang undang cipta kerja cianjur polisi sita barang bukti ganja gram butir obat obat larang buruh jual pakai narkoba demo omnibus law cianjur polres cianjur tangkap buruh jual pakai narkoba demo tolak omnibus law rancang undang undang cipta kerja gedung dewan wakil rakyat daerah cianjur news,0
669,@kangnugo85,"Membalas 
@kakarindingan
 @Gilang_Mahesa
  dan 4 lainnyaKirang RUU Cipta Kerja Bismillah",balas kirang rancang undang undang cipta kerja bismillah,1
670,@mudahbergaul,"9. Selanjutnya Pembentukan Panja 
Badan Legislasi (Baleg) DPR, DPD, dan Pemerintah melakukan rapat perdana untuk membahas RUU Cipta Kerja dalam rapat tersebut Panitia Kerja (Panja) RUU Cipta Kerja resmi dibentuk.
@airlangga_hrt
 
@PerekonomianRI
 

#OmnibusLawTaatProsedural",bentuk panitia kerja badan legislasi baleg dewan wakil rakyat dewan wakil daerah perintah rapat perdana bahas rancang undang undang cipta kerja rapat panitia kerja panitia kerja rancang undang undang cipta kerja resmi bentuk,1
671,@LILApama2011,"Tujuh fraksi partai pendukung RUU Cipta Kerja untuk disahkan menjadi UU antara lain Partai Demokrasi Indonesia Perjuangan (PDI-P), 

Awas Korona #KadrunMakarTunggangiOBL",tujuh fraksi partai dukung rancang undang undang cipta kerja sah undang undang partai demokrasi indonesia juang pdi p awas corona,1
672,@AirNav_Official,"Halo Insan BUMN!

Tahukah kamu bahwa pembahasan RUU Cipta Kerja dilakukan sebanyak 64 kali?

Pembahasan tersebut terdiri dari 2 kali Rapat Kerja (Raker), 56 kali Rapat Panitia Kerja (Panja), dan 6 kali Rapat Tim Perumus dan Tim Sinkronisasi.
#OmnibusLawTransparan
#AirNavIndonesia",halo insan bumn tahu bahas rancang undang undang cipta kerja kali bahas kali rapat kerja rapat kerja kali rapat panitia kerja panitia kerja kali rapat tim rumus tim sinkronisasi,1
673,@Lina09735262,"Hotman Paris akhirnya buka suara mengenai RUU cipta kerja, beliau juga berniat ke istana untuk memberikan saran langsung kepada JKW

Untuk video lengkapnya silahkan klik : https://youtu.be/ZLbG-tdQXfk",hotman paris buka suara rancang undang undang cipta kerja beliau niat istana saran langsung jokowi video lengkap silah klik,1
674,@Nataigama,"Kalau memikirkan daerah, Bupati, Gubernur dan semua anggota DPRD Kab dan Prov harusnya menolak RUU Cipta Kerja. Selain pengesahannya cacat, RUU ini juga merampas beberapa kewenangan daerah.

Negara sebesar Indonesia harusnya dikelola secara gotong royong, bukan sentralistik.Tweet Kutipan
Jara_Mbojo
@umaralims
 · 13 Okt
Madura Memanas,  Akhirnya ini hari DPRD Madura MENANDATANGANI PERNYATAAN Tolak UU CILAKA.",pikir daerah bupati gubernur anggota dewan wakil rakyat daerah kabupaten prov tolak rancang undang undang cipta kerja kesah cacat rancang undang undang rampas wenang daerah negara indonesia kelola gotong royong sentralistik tweet kutip jara mbojo oktober madura panas dewan wakil rakyat daerah madura tanda tangan nyata tolak undang undang celaka,0
675,@Syehans1,RUU CIPTA KERJA/OMNIBUS LAW penuh dengan kepentingan cukong dan ambisi penguasa untuk mengeruk kekayaan Alam NKRI,rancang undang undang cipta kerja omnibus law penuh penting cukong ambisi kuasa keruk kaya alam negara satu republik indonesia,0
676,@wa_puspa,"Oleh karena itu, Abbas mengatakan jika para buruh memahami kepentingan dan manfaat Omnibus Law RUU Cipta Kerja secara lebih menyeluruh, tentu tidak ada alasan kuat untuk mereka menolak. #OmnibusLawUntungkanBuruh",abbas buruh paham penting manfaat omnibus law rancang undang undang cipta kerja alas kuat tolak,1
677,@ChndrAssgf,"Membalas 
@bwi24jammhanya seglintir orang yang benar benar paham akan RUU cipta kerja, dan sisanya pansos, cari jodoh dan pejuang SW/SG",balas gelintir orang paham rancang undang undang cipta kerja sisa panjat sosial cari jodoh juang sw snapgram,0
678,@Dee_01984,"Menteri tenaga kerja :”Pembahasan RUU Cipta Kerja...dilakukan secara transparan dan demokratis”...
@menakertrans
 

#OmnibusLawTransparan",menteri tenaga kerja bahas rancang undang undang cipta kerja transparan demokratis,1
679,@03__nakula,"Pembahasan RUU Cipta kerja dilaksanakan sebanyak 64 kali, 2 kali rapat kerja, 57 kali rapat panjang dan 6 kali rapat perumus dan tim sinkronisasi. 

Semua kegiatan bisa dilihat di website DPR-RI, ini jadi bukti jika pembahasan RUU cipta kerja transparan.

#OmnibusLawTransparanNurhayaniNunung dan 9 lainnya",bahas rancang undang undang cipta kerja laksana kali kali rapat kerja kali rapat kali rapat rumus tim sinkronisasi giat website dewan wakil rakyat rakyat indonesia bukti bahas rancang undang undang cipta kerja transparan,1
680,@DSutiyanti,"#OmnibusLawTaatProsedural
@Kemenkumham_RI
 melakukan 
Pengharmonisasian substansi legal drafting dan RUU Cipta Kerja

Juga berdasarkan 
@PerekonomianRI
 no 121 tahun 2020 pemerintah melibatkan serikat pekerja, praktisi dan pelaku usaha",harmonisasi substansi legal draf rancang undang undang cipta kerja dasar tahi perintah libat serikat kerja praktisi laku usaha,1
681,@harianbatampos,"Diam-Diam, Ada Beda Frasa dan Penambahan Ayat di Draf RUU Cipta Kerja, Baca Selengkapnya.. https://batampos.id/2020/10/13/diam-diam-ada-beda-frasa-dan-penambahan-ayat-di-draf-ruu-cipta-kerja/… via 
@Batam
 Pos 

#batampos #RUUCiptakerDiam-Diam, Ada Beda Frasa dan Penambahan Ayat di Draf RUU Cipta Kerja
batampos.id - Terdapat perbedaan frasa di draf Rancangan Undang-Undang (RUU) Omnibus Law Cipta Kerja yang versi 905 halaman dengan draf 812 halaman. Perbedaannya ada di pasal 22. Publik pun kembali...
batampos.id",diam diam beda frasa tambah ayat draf rancang undang undang cipta kerja baca lengkap,1
682,@AwhiRSaputra,"Kalo sda gini, siapa sebenarnya yg HOAKS......?????
Draf RUU Cipta Kerja Diperbarui Lagi, Berubah Jadi 812 Halaman | http://Kompas.com | LINE TODAY https://today.line.me/id/v2/article/oKlDm5?utm_source=ttshare… #LINETODAY #KompascomBerita Terkini Hari Ini, Kabar Akurat Terpercaya - Kompas.com
Kompas.com - Berita Indonesia dan Dunia Terkini Hari Ini, Kabar Harian Terbaru Terpercaya Terlengkap Seputar Politik, Ekonomi, Travel, Teknologi, Otomotif, Bola
kompas.com",sumber daya alam gin hoax draf rancang undang undang cipta kerja baru ubah halaman,1
683,@esarahmah,"B. contoh aja cewe viral yang orasi waktu demo RUU Cipta Kerja sambil megang rokok itu. dihujat habis-habisan cuman karena merokok. hey memangnya kenapa kalau merokok? merokok itu pilihan brooo. chill men~~Tweet Kutipan
Dwiki Mic
@dwikimic
 · 13 Okt
Ketika melihat cewek berhijab syar'i tapi jogetan di tiktok, apa yg terbesit di pikiranmu?

A. Astagfirullah, udah pakai hijab syar'i kok masih jogetan sih

B. Alhamdulillah yah meskipun  jogetan tapi setidaknya dia udah pakai hijab syar'i",b contoh cewek viral orasi demo rancang undang undang cipta kerja megang rokok hujat habis habis cuman rokok hei memang rokok rokok pilih dingin men tweet kutip dwiki mikrofon oktober cewek hijab syar joget tiktok besit pikir a astagfirullah pakai hijab syar joget sih b alhamdulillah ya joget pakai hijab syar,0
684,@ocxtreem,"Membalas 
@ChandraRianto
 @conan_idn
  dan 2 lainnyaRUU CILAKA itu apa e bang? Setau saya namanya RUU Cipta Kerja. Nggak usah ngarang2 deh..",balas rancang undang undang celaka e bang tau nama rancang undang undang cipta kerja deh,0
685,@bujbblex,"DPR membahas RUU Cipta Kerja secara hati-hati, transparan, terbuka. #OmnibusLawTransparan",dewan wakil rakyat bahas rancang undang undang cipta kerja hati hati transparan buka,1
686,@dfriscka,"Membalas 
@janCiyukJadi revisi fix final syah RUU cipta kerja fixedd fixxx jilid 123456789 selesai udah ada belom",balas revisi final sah rancang undang undang cipta kerja jilid selesai bom,1
687,@upidet5,Buruh dan serikat pekerja sudah dilibatkan untuk mendengarkan aspirasi mereka dalam pembahasan RUU Cipta Kerja ini #OmnibusLawTaatProsedural,buruh serikat kerja libat dengar aspirasi bahas rancang undang undang cipta kerja,1
688,@honeypeacha,"solusi RUU cipta kerja apa ya, yaallah gini amt tugasnya",solusi rancang undang undang cipta kerja ya ya allah gin tugas,0
689,@aguos_kothak,"Azis menjelaskan bahwa pada saat pembahasan di Panitia Kerja RUU Cipta Kerja, margin kertas masih ukuran biasa (A4).",azis bahas panitia kerja rancang undang undang cipta kerja margin kertas ukur,1
690,@Brunowicaksono,"... proyek baru bos ? 

Rusuh Demo Tolak RUU Cipta Kerja, Tenda PSBB Tugu Tani Hancur - News http://Liputan6.com https://liputan6.com/news/read/4381383/rusuh-demo-tolak-ruu-cipta-kerja-tenda-psbb-tugu-tani-hancur…Eropa Resah Kasus COVID-19 Melonjak di Italia, Jerman, dan Ceko
Kasus COVID-19 kembali melonjak di beberapa negara Eropa, pemerintah cemas.
liputan6.com",proyek bos rusuh demo tolak rancang undang undang cipta kerja tenda psbb tugu tani hancur news,0
691,@kasehsaulmouk,"Guru Besar Fakultas Hukum UGM Serukan Pembangkangan Sipil Tolak RUU Cipta KerjaGuru Besar Fakultas Hukum UGM Serukan Pembangkangan Sipil Tolak RUU Cipta Kerja
Indozone - Guru Besar Fakultas Hukum Universitas Gadjah Mada (UGM) Zaenal Arifin Mochtar. (ist) INDOZONE.ID - Guru Besar Fakultas Hukum Universitas Gadjah Mada (UGM) Zaena
babe.news",guru fakultas hukum ugm seru bangkang sipil tolak rancang undang undang cipta kerja guru fakultas hukum ugm seru bangkang sipil tolak rancang undang undang cipta kerja indozone guru fakultas hukum universitas gajah mada ugm zaenal arifin mochtar indozone guru fakultas hukum universitas gajah mada ugm zaena ayah news,0
692,@sitiftmwti,Bijak hadapi hoax omnibus Law RUU Cipta kerja isu yang beredar upah buruh dihitung per jam pakai tidak beli dan isu yang beredar jaminan sosial hilang pakainya juga dibantah,bijak hadap hoax omnibus law rancang undang undang cipta kerja isu edar upah buruh hitung jam pakai beli isu edar jamin sosial hilang pakai ban,1
693,@bhouws,"Membalas 
@tvOneNewsILC kok gak membahas ttg RUU cipta kerja yg bikin heboh. Apa datuk Karni Ilyas sdh d bungkam",balas bahas rancang undang undang cipta kerja bikin heboh datuk karni ilyas d bungkam,1
694,@AdyKuswanto999,"Diserahkan Hari ini ke Presiden, Begini Penjelasan DPR RI Soal Halaman RUU Omnibus Law Cipta KerjaDiserahkan Hari ini ke Presiden, Begini Penjelasan DPR RI Soal Halaman RUU Omnibus Law Cipta Kerja
BUKAMATA.CO, JAKARTA - Pihak DPR RI hari ini Rabu (14/10/2020) dijadwalkan akan menyerahkan draft fina UU Cipta Kerja ke Presiden Joko Widodo (Jokowi). Hal itu disampaikan Sekretaris Jenderal DPR
bukamata.co",serah presiden jelas dewan wakil rakyat rakyat indonesia halaman rancang undang undang omnibus law cipta kerja serah presiden jelas dewan wakil rakyat rakyat indonesia halaman rancang undang undang omnibus law cipta kerja buka mata jakarta dewan wakil rakyat rakyat indonesia rabu jadwal serah draf fina undang undang cipta kerja presiden joko widodo jokowi sekretaris jenderal dewan wakil rakyat buka mata,1
695,@ELFATH,"Membalas 
@AntiBuzzeRpAda info klarifikasi, bhwanya Habibana HRS, tdk menggaungkan revolusi pak. Beliau hny mngajak smua elemen msyrakat utk menentang ruu cipta kerja cilaka. Sya khawatir dgn meme yg dipostingan bapak akan mnjdi ""amunisi"" fitnahan baru oleh buzzeRp2 klaparan. Fitnah utk HRS",balas informasi klarifikasi habibana gaung revolusi beliau ajak elemen masyarakat tentang rancang undang undang cipta kerja celaka khawatir meme post amunisi fitnah lapar fitnah,1
696,@kitasiyapa,"kehadiran Rancangan Undang-Undang (RUU) Cipta Kerja sangat dibutuhkan untuk menjawab tantangan terbesar, yaitu mempertahankan dan menyediakan lapangan kerja sebanyak mungkin. 
#OBLBuatRakyatSejahteraOmnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja -...
Banyak berita mengenai UU Cipta Kerja yang menyebar di masyarakat.
tasikmalaya.pikiran-rakyat.com",hadir rancang undang undang rancang undang undang cipta kerja butuh tantang besar tahan sedia lapang kerja law tolak rakyat ida fauziyah urgensi manfaat rancang undang undang cipta kerja berita undang undang cipta kerja sebar masyarakat tasikmalaya pikir,1
697,@sbn_bejoo,"Presiden 
@jokowi
 kemudian menyampaikan ke 
@DPR_RI
 mengenai RUU Cipta Kerja tsb.

#OmnibusLawTaatProsedural",presiden rancang undang undang cipta kerja,1
698,@Robert__Moses,"#OmnibusLawTaatProsedural 

Setalah itu kemudia RUU Cipta Kerja tersebut di tetapkan bahwa RUU itu sebagai Prolegnas Prioritas thn 2020 dan DPR pun menetapkan RUU Cipta Kerja pada saat rapat paripurna 22 Januari 2020",seta rancang undang undang cipta kerja tetap rancang undang undang program legislatif nasional prioritas dewan wakil rakyat tetap rancang undang undang cipta kerja rapat paripurna januari,1
699,@putranyarayhan,"Misal WNA mau bikin bandara di Indonesia (karena ruu cipta kerja sdh disahkn) mungkin karena bandara tsb miliknya 100% bisa aja dia nyeludupin narkoba, tenaga asing, dll ke Indonesia. blm lagi klo mengakusisi di sektor laut, pelabuhan misalnya. Bisa sembarangan parkir kapal2ny",wna bikin bandara indonesia rancang undang undang cipta kerja sah bandara milik selundup narkoba tenaga asing dll indonesia akuisisi sektor laut labuh sembarang parkir,1
700,@Hanifah933," Ketika Masuk tahapan Konsultasi Publik banyak Diskusi Publik untk membahas Draft RUU Omnibus Law Cipta Kerja d Lingkungan Kampus ato Akademisi, seperti di UNAIR, UGM, UIN Jakarta, UNPAD n Universitas Trisakti! 

Sosialisasi dilakukan bkn diam2 gaes! 

#OmnibusLawTaatProsedural",masuk tahap konsultasi publik diskusi publik bahas draf rancang undang undang omnibus law cipta kerja d lingkung kampus akademisi unair ugm uin jakarta unpad n universitas trisakti sosialisasi teman,1
